product_id,product_name,customer_id,customer_name,category,Year,Month,order_date,gender,city,state,loyalty_points,Total_revenue,Total_quantity,Total_orders,Avg_revenue,Avg_quantity,Avg_loyalty_points,Min_price,Max_price
P202,Samsung TV,C0559,Amit Mehta,ELECTRONICS,2025,1,2025-01-17,F,Jaipur,West Bengal,null,59522.25,1,1,59522.25,1,null,62655.00,62655.00
P207,Microwave Oven,C0783,null,ELECTRONICS,2025,1,2025-01-15,null,null,null,null,null,1,1,null,1,null,null,null
P202,Samsung TV,C0230,Amit Sharma,FASHION,2025,2,2025-02-10,M,Pune,Tamil Nadu,null,12267,1,1,12267,1,null,12267.00,12267.00
P205,Levi Jeans,C0664,Amit Kapoor,ELECTRONICS,2025,2,2025-02-23,M,Kolkata,Maharashtra,1509,47554.149999999994,1,1,47554.149999999994,1,1509,50057.00,50057.00
P206,HP Laptop,C0226,Neha Das,FASHION,2025,3,2025-03-04,M,Hyderabad,Uttar Pradesh,null,182336.4,3,1,182336.4,3,null,67532.00,67532.00
P208,Refrigerator,C0434,Anjali Verma,FASHION,2025,2,2025-02-13,F,Lucknow,Telangana,793,null,2,1,null,2,793,null,null
P206,HP Laptop,C0356,Karan Sharma,HOME & LIVING,2025,2,2025-02-20,F,Kolkata,Karnataka,null,null,1,1,null,1,null,null,null
P205,Levi Jeans,C0665,Pooja Malhotra,ELECTRONICS,2025,3,2025-03-28,F,Jaipur,Rajasthan,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0914,Amit Gupta,HOME & LIVING,2025,1,2025-01-05,F,Kolkata,Delhi,353,51916.549999999996,1,1,51916.549999999996,1,353,54649.00,54649.00
P207,Microwave Oven,C0619,Amit Gupta,FASHION,2025,1,2025-01-21,M,Bangalore,West Bengal,1721,null,3,1,null,3,1721,null,null
null,Microwave Oven,C0181,null,ELECTRONICS,2025,3,2025-03-10,null,null,null,null,9393.300000000001,3,1,9393.300000000001,3,null,3479.00,3479.00
P201,iPhone 15,C0943,Karan Rao,FASHION,2025,1,2025-01-21,M,Mumbai,Delhi,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0406,null,HOME & LIVING,2025,3,2025-03-29,null,null,null,null,null,1,1,null,1,null,null,null
P206,HP Laptop,C0938,null,HOME & LIVING,2025,2,2025-02-23,null,null,null,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0654,Pooja Verma,HOME & LIVING,2025,3,2025-03-17,M,Pune,Tamil Nadu,null,98094,3,1,98094,3,null,32698.00,32698.00
P209,Office Chair,null,null,ELECTRONICS,2025,2,2025-02-26,null,null,null,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0104,Karan Rao,HOME & LIVING,2025,2,2025-02-24,F,Hyderabad,Maharashtra,null,null,3,1,null,3,null,null,null
P207,Microwave Oven,C0357,null,HOME & LIVING,2025,1,2025-01-12,null,null,null,null,null,3,1,null,3,null,null,null
P204,Nike Shoes,C0090,Amit Sharma,FASHION,2025,1,2025-01-04,F,Kolkata,Karnataka,1562,null,2,1,null,2,1562,null,null
P204,Nike Shoes,C0680,Rahul Iyer,ELECTRONICS,2025,3,2025-03-17,F,Lucknow,Delhi,640,4655.95,1,1,4655.95,1,640,4901.00,4901.00
P203,Sony Headphones,C0897,Sneha Verma,ELECTRONICS,2025,2,2025-02-04,M,Jaipur,Tamil Nadu,null,84110.40000000001,3,1,84110.40000000001,3,null,31152.00,31152.00
P208,Refrigerator,C0320,Pooja Iyer,ELECTRONICS,2025,3,2025-03-02,M,Hyderabad,Delhi,null,65609.1,1,1,65609.1,1,null,72899.00,72899.00
P208,Refrigerator,C0852,Sneha Gupta,ELECTRONICS,2025,3,2025-03-06,F,Bangalore,Uttar Pradesh,null,31784.4,3,1,31784.4,3,null,11772.00,11772.00
P208,Refrigerator,C0480,Anjali Kapoor,FASHION,2025,2,2025-02-25,M,Pune,West Bengal,null,76287,1,1,76287,1,null,76287.00,76287.00
P203,Sony Headphones,C0040,Sneha Verma,FASHION,2025,2,2025-02-13,F,Bangalore,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0439,Anjali Iyer,ELECTRONICS,2025,3,2025-03-20,F,Pune,Telangana,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0264,Pooja Malhotra,ELECTRONICS,2025,2,2025-02-14,M,Mumbai,Maharashtra,1424,null,1,1,null,1,1424,null,null
P203,Sony Headphones,C0340,Meena Singh,ELECTRONICS,2025,1,2025-01-24,M,Chennai,Tamil Nadu,null,33513.15,3,1,33513.15,3,null,11759.00,11759.00
P201,iPhone 15,C0532,Rohan Verma,HOME & LIVING,2025,2,2025-02-24,M,Mumbai,Maharashtra,null,null,3,1,null,3,null,null,null
null,HP Laptop,C0901,Meena Kapoor,FASHION,2025,3,2025-03-18,M,Pune,Rajasthan,null,3146.3999999999996,3,1,3146.3999999999996,3,null,1104.00,1104.00
P207,Microwave Oven,C0257,Meena Verma,ELECTRONICS,2025,3,2025-03-22,F,Delhi,Uttar Pradesh,null,3121.2000000000003,1,1,3121.2000000000003,1,null,3468.00,3468.00
P203,Sony Headphones,C0112,Rohan Rao,FASHION,2025,1,2025-01-19,F,Kolkata,Rajasthan,null,127988.1,3,1,127988.1,3,null,47403.00,47403.00
P206,HP Laptop,C0921,Neha Das,ELECTRONICS,2025,2,2025-02-22,M,Jaipur,Maharashtra,null,22157,1,1,22157,1,null,22157.00,22157.00
P207,Microwave Oven,C0993,Karan Das,FASHION,2025,3,2025-03-25,F,Kolkata,West Bengal,null,49974.3,1,1,49974.3,1,null,55527.00,55527.00
P210,Air Conditioner,C0500,Karan Mehta,FASHION,2025,1,2025-01-22,M,Chennai,West Bengal,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0015,Karan Verma,FASHION,2025,3,2025-03-21,M,Bangalore,Uttar Pradesh,291,141105,3,1,141105,3,291,47035.00,47035.00
P207,Microwave Oven,C0052,Rohan Gupta,FASHION,2025,3,2025-03-29,F,Lucknow,Maharashtra,null,78443.4,2,1,78443.4,2,null,41286.00,41286.00
P208,Refrigerator,C0132,Arjun Verma,ELECTRONICS,2025,1,2025-01-14,F,Hyderabad,Delhi,762,null,2,1,null,2,762,null,null
P209,Office Chair,C0076,Amit Das,FASHION,2025,2,2025-02-23,M,Kolkata,Tamil Nadu,null,null,1,1,null,1,null,null,null
P206,HP Laptop,C0644,Neha Das,FASHION,2025,2,2025-02-17,F,Pune,Telangana,1174,null,2,1,null,2,1174,null,null
P208,Refrigerator,C0767,Rohan Malhotra,FASHION,2025,1,2025-01-04,M,Bangalore,Maharashtra,null,5744.7,1,1,5744.7,1,null,6383.00,6383.00
P208,Refrigerator,C0127,Sneha Singh,ELECTRONICS,2025,3,2025-03-27,M,Chennai,Telangana,1562,null,1,1,null,1,1562,null,null
P204,Nike Shoes,C0955,Meena Malhotra,FASHION,2025,3,2025-03-15,M,Lucknow,Uttar Pradesh,null,52309.8,2,1,52309.8,2,null,29061.00,29061.00
P208,Refrigerator,C0341,Rohan Rao,HOME & LIVING,2025,1,2025-01-08,F,Pune,West Bengal,1651,null,3,1,null,3,1651,null,null
P204,Nike Shoes,C0197,Neha Mehta,ELECTRONICS,2025,3,2025-03-19,F,Chennai,West Bengal,418,null,1,1,null,1,418,null,null
P204,Nike Shoes,C0552,Amit Kapoor,ELECTRONICS,2025,3,2025-03-07,M,Kolkata,Delhi,null,145862.1,3,1,145862.1,3,null,54023.00,54023.00
P208,Refrigerator,C0726,Pooja Iyer,ELECTRONICS,2025,1,2025-01-30,F,Jaipur,Tamil Nadu,null,22478,2,1,22478,2,null,11239.00,11239.00
P204,Nike Shoes,C0529,Sneha Malhotra,ELECTRONICS,2025,3,2025-03-31,M,Chennai,Tamil Nadu,null,null,3,1,null,3,null,null,null
P203,Sony Headphones,C0220,Sneha Das,HOME & LIVING,2025,1,2025-01-29,M,Bangalore,Maharashtra,null,155109.6,3,1,155109.6,3,null,57448.00,57448.00
P202,Samsung TV,C0255,Sneha Singh,FASHION,2025,2,2025-02-14,F,Jaipur,Telangana,null,63873,2,1,63873,2,null,35485.00,35485.00
P201,iPhone 15,C0349,Rahul Kapoor,HOME & LIVING,2025,1,2025-01-17,M,Jaipur,Karnataka,null,158403.6,3,1,158403.6,3,null,58668.00,58668.00
P210,Air Conditioner,C0172,Rohan Singh,ELECTRONICS,2025,1,2025-01-15,F,Kolkata,West Bengal,1368,6858,4,2,6858,2,1368,7620.00,7620.00
P208,Refrigerator,C0926,Amit Sharma,HOME & LIVING,2025,1,2025-01-07,F,Mumbai,Karnataka,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0323,Arjun Rao,HOME & LIVING,2025,3,2025-03-10,F,Delhi,Delhi,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0679,Anjali Das,ELECTRONICS,2025,1,2025-01-06,M,Bangalore,Karnataka,null,49530.6,1,1,49530.6,1,null,55034.00,55034.00
P206,HP Laptop,C0685,Meena Gupta,FASHION,2025,1,2025-01-07,M,Hyderabad,West Bengal,null,108974,2,1,108974,2,null,54487.00,54487.00
P208,Refrigerator,null,null,FASHION,2025,2,2025-02-06,null,null,null,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0457,Amit Gupta,FASHION,2025,2,2025-02-27,M,Delhi,Delhi,null,null,3,1,null,3,null,null,null
P208,Refrigerator,C0621,Rahul Mehta,FASHION,2025,1,2025-01-12,M,Lucknow,Karnataka,null,null,2,1,null,2,null,null,null
P210,Air Conditioner,C0877,Neha Mehta,FASHION,2025,1,2025-01-10,M,Chennai,Rajasthan,1612,183710.7,3,1,183710.7,3,1612,68041.00,68041.00
P210,Air Conditioner,C0155,Pooja Verma,ELECTRONICS,2025,2,2025-02-22,M,Pune,Uttar Pradesh,null,44112.6,3,1,44112.6,3,null,16338.00,16338.00
P206,HP Laptop,C0140,null,ELECTRONICS,2025,3,2025-03-29,null,null,null,null,53396.649999999994,1,1,53396.649999999994,1,null,56207.00,56207.00
P206,HP Laptop,C0383,Rahul Gupta,ELECTRONICS,2025,1,2025-01-06,M,Jaipur,Karnataka,null,10282,1,1,10282,1,null,10282.00,10282.00
P205,Levi Jeans,C0345,Meena Sharma,HOME & LIVING,2025,2,2025-02-12,M,Mumbai,Maharashtra,null,null,1,1,null,1,null,null,null
P203,Sony Headphones,C0303,null,FASHION,2025,2,2025-02-25,null,null,null,null,46788.3,3,1,46788.3,3,null,17329.00,17329.00
P209,Office Chair,C0796,Meena Singh,FASHION,2025,2,2025-02-14,F,Jaipur,Uttar Pradesh,null,26995.5,1,1,26995.5,1,null,29995.00,29995.00
P202,Samsung TV,C0555,null,ELECTRONICS,2025,3,2025-03-03,null,null,null,null,10923.300000000001,1,1,10923.300000000001,1,null,12137.00,12137.00
P208,Refrigerator,C0793,Meena Sharma,ELECTRONICS,2025,1,2025-01-19,F,Kolkata,West Bengal,null,135537.30000000002,3,1,135537.30000000002,3,null,50199.00,50199.00
P206,HP Laptop,C0355,Meena Iyer,FASHION,2025,1,2025-01-15,F,Delhi,Telangana,null,44438.4,2,1,44438.4,2,null,24688.00,24688.00
P205,Levi Jeans,C0524,Sneha Sharma,ELECTRONICS,2025,1,2025-01-20,M,Delhi,Tamil Nadu,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0677,Anjali Iyer,FASHION,2025,1,2025-01-27,M,Hyderabad,Tamil Nadu,1423,65142.9,1,1,65142.9,1,1423,72381.00,72381.00
P209,Office Chair,C0125,Meena Malhotra,ELECTRONICS,2025,3,2025-03-16,F,Lucknow,Tamil Nadu,null,91233,2,1,91233,2,null,50685.00,50685.00
P203,Sony Headphones,C0855,Pooja Iyer,HOME & LIVING,2025,1,2025-01-16,M,Chennai,West Bengal,null,22656,2,1,22656,2,null,11328.00,11328.00
P208,Refrigerator,C0156,null,HOME & LIVING,2025,3,2025-03-17,null,null,null,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0468,Meena Iyer,HOME & LIVING,2025,3,2025-03-17,M,Chennai,Delhi,774,21827,1,1,21827,1,774,21827.00,21827.00
P205,Levi Jeans,C0490,null,FASHION,2025,3,2025-03-22,null,null,null,null,null,1,1,null,1,null,null,null
P209,Office Chair,C0833,Neha Sharma,ELECTRONICS,2025,3,2025-03-17,F,Bangalore,Delhi,959,null,3,1,null,3,959,null,null
P203,Sony Headphones,C0362,Sneha Malhotra,FASHION,2025,1,2025-01-08,F,Bangalore,West Bengal,null,null,3,1,null,3,null,null,null
P203,Sony Headphones,C0057,Pooja Gupta,HOME & LIVING,2025,3,2025-03-25,F,Delhi,Telangana,1869,null,1,1,null,1,1869,null,null
P210,Air Conditioner,C0300,Neha Iyer,FASHION,2025,1,2025-01-02,M,Pune,Tamil Nadu,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0993,Karan Das,FASHION,2025,2,2025-02-24,F,Kolkata,West Bengal,null,null,1,1,null,1,null,null,null
P205,Levi Jeans,C0917,Arjun Rao,ELECTRONICS,2025,2,2025-02-26,M,Chennai,Delhi,1767,145512,3,1,145512,3,1767,48504.00,48504.00
P201,iPhone 15,C0917,Arjun Rao,HOME & LIVING,2025,2,2025-02-21,M,Chennai,Delhi,1767,null,1,1,null,1,1767,null,null
P207,Microwave Oven,C0887,null,FASHION,2025,2,2025-02-04,null,null,null,null,null,1,1,null,1,null,null,null
P201,iPhone 15,C0402,Anjali Singh,ELECTRONICS,2025,3,2025-03-23,F,Lucknow,Telangana,null,7246.8,3,1,7246.8,3,null,2684.00,2684.00
P203,Sony Headphones,C0604,Neha Rao,ELECTRONICS,2025,1,2025-01-21,F,Chennai,West Bengal,null,null,3,1,null,3,null,null,null
P202,Samsung TV,C0456,Rohan Kapoor,ELECTRONICS,2025,2,2025-02-03,F,Pune,West Bengal,null,68010,1,1,68010,1,null,68010.00,68010.00
P207,Microwave Oven,C0594,Meena Malhotra,FASHION,2025,2,2025-02-09,M,Hyderabad,Uttar Pradesh,null,231603,3,1,231603,3,null,77201.00,77201.00
P210,Air Conditioner,C0689,Rohan Verma,ELECTRONICS,2025,2,2025-02-20,F,Pune,Rajasthan,1217,149536.80000000002,3,1,149536.80000000002,3,1217,55384.00,55384.00
P206,HP Laptop,C0759,Meena Kapoor,ELECTRONICS,2025,3,2025-03-26,F,Kolkata,Rajasthan,null,null,3,1,null,3,null,null,null
P202,Samsung TV,C0926,Amit Sharma,ELECTRONICS,2025,2,2025-02-05,F,Mumbai,Karnataka,null,null,3,1,null,3,null,null,null
P207,Microwave Oven,C0073,Pooja Mehta,HOME & LIVING,2025,3,2025-03-26,M,Bangalore,Delhi,667,null,3,1,null,3,667,null,null
P208,Refrigerator,C0041,null,HOME & LIVING,2025,1,2025-01-30,null,null,null,null,null,2,1,null,2,null,null,null
P201,iPhone 15,C0666,Rahul Iyer,HOME & LIVING,2025,1,2025-01-06,F,Chennai,Delhi,null,null,1,1,null,1,null,null,null
P205,Levi Jeans,C0914,Amit Gupta,ELECTRONICS,2025,2,2025-02-24,F,Kolkata,Delhi,353,null,1,1,null,1,353,null,null
P206,HP Laptop,C0517,Rahul Sharma,ELECTRONICS,2025,1,2025-01-23,F,Mumbai,Maharashtra,1702,136882,2,1,136882,2,1702,68441.00,68441.00
P203,Sony Headphones,C0360,Rohan Sharma,ELECTRONICS,2025,1,2025-01-19,M,Hyderabad,Karnataka,757,55913.4,2,1,55913.4,2,757,31063.00,31063.00
P202,Samsung TV,C0826,Pooja Mehta,ELECTRONICS,2025,3,2025-03-01,F,Mumbai,Uttar Pradesh,655,null,1,1,null,1,655,null,null
P208,Refrigerator,C0702,Rahul Singh,ELECTRONICS,2025,1,2025-01-19,F,Chennai,Tamil Nadu,null,108016.2,3,1,108016.2,3,null,40006.00,40006.00
P208,Refrigerator,C0209,Rohan Singh,FASHION,2025,1,2025-01-20,M,Mumbai,West Bengal,null,227832,3,1,227832,3,null,75944.00,75944.00
P208,Refrigerator,C0464,Rohan Malhotra,HOME & LIVING,2025,2,2025-02-26,F,Delhi,Tamil Nadu,null,null,2,1,null,2,null,null,null
P210,Air Conditioner,C0413,Rohan Iyer,ELECTRONICS,2025,2,2025-02-12,M,Bangalore,Tamil Nadu,null,34344,1,1,34344,1,null,38160.00,38160.00
P208,Refrigerator,C0880,null,HOME & LIVING,2025,1,2025-01-18,null,null,null,null,null,3,1,null,3,null,null,null
null,Sony Headphones,C0402,Anjali Singh,ELECTRONICS,2025,1,2025-01-26,F,Lucknow,Telangana,null,135685.80000000002,2,1,135685.80000000002,2,null,75381.00,75381.00
P208,Refrigerator,C0055,Amit Das,ELECTRONICS,2025,2,2025-02-09,F,Kolkata,Delhi,348,110667.4,2,1,110667.4,2,348,58246.00,58246.00
P205,Levi Jeans,C0541,Amit Iyer,ELECTRONICS,2025,3,2025-03-06,M,Mumbai,Telangana,null,null,1,1,null,1,null,null,null
P202,Samsung TV,C0425,Rahul Singh,FASHION,2025,2,2025-02-17,M,Chennai,Maharashtra,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0143,Meena Mehta,HOME & LIVING,2025,3,2025-03-28,M,Jaipur,Tamil Nadu,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0634,Rohan Sharma,HOME & LIVING,2025,2,2025-02-10,M,Pune,Uttar Pradesh,1124,null,1,1,null,1,1124,null,null
P203,Sony Headphones,C0812,Meena Verma,ELECTRONICS,2025,2,2025-02-08,F,Hyderabad,Maharashtra,null,59286.6,2,1,59286.6,2,null,32937.00,32937.00
P203,Sony Headphones,C0678,Pooja Gupta,HOME & LIVING,2025,3,2025-03-21,M,Bangalore,Tamil Nadu,904,45026,2,1,45026,2,904,22513.00,22513.00
P204,Nike Shoes,C0511,Rohan Mehta,FASHION,2025,2,2025-02-25,M,Jaipur,Maharashtra,null,null,1,1,null,1,null,null,null
P206,HP Laptop,C0875,Amit Iyer,ELECTRONICS,2025,3,2025-03-31,F,Kolkata,Telangana,null,52777.25,1,1,52777.25,1,null,55555.00,55555.00
P206,HP Laptop,C0557,Pooja Das,FASHION,2025,1,2025-01-30,F,Bangalore,West Bengal,null,50013.9,1,1,50013.9,1,null,55571.00,55571.00
P202,Samsung TV,C0143,Meena Mehta,FASHION,2025,2,2025-02-02,M,Jaipur,Tamil Nadu,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0742,Arjun Iyer,ELECTRONICS,2025,1,2025-01-14,F,Jaipur,Tamil Nadu,null,null,1,1,null,1,null,null,null
P207,Microwave Oven,C0001,Neha Sharma,FASHION,2025,3,2025-03-07,F,Delhi,Delhi,1608,null,1,1,null,1,1608,null,null
P209,Office Chair,C0120,Karan Das,FASHION,2025,2,2025-02-28,M,Mumbai,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P203,Sony Headphones,C0508,Rohan Iyer,FASHION,2025,3,2025-03-31,M,Delhi,West Bengal,799,42384.25,1,1,42384.25,1,799,44615.00,44615.00
P207,Microwave Oven,C0693,Rahul Iyer,FASHION,2025,1,2025-01-02,M,Mumbai,West Bengal,237,null,3,1,null,3,237,null,null
P210,Air Conditioner,C0099,Amit Iyer,ELECTRONICS,2025,2,2025-02-26,F,Mumbai,Telangana,null,2867.4,3,1,2867.4,3,null,1062.00,1062.00
P208,Refrigerator,C0187,Arjun Verma,ELECTRONICS,2025,3,2025-03-02,M,Kolkata,Rajasthan,668,50890,2,1,50890,2,668,25445.00,25445.00
P207,Microwave Oven,C0112,Rohan Rao,ELECTRONICS,2025,1,2025-01-01,F,Kolkata,Rajasthan,null,null,3,1,null,3,null,null,null
P205,Levi Jeans,C0192,null,ELECTRONICS,2025,3,2025-03-25,null,null,null,null,null,3,1,null,3,null,null,null
P201,iPhone 15,C0646,Amit Iyer,ELECTRONICS,2025,2,2025-02-03,F,Bangalore,West Bengal,null,147312,3,1,147312,3,null,54560.00,54560.00
P209,Office Chair,C0417,Anjali Mehta,ELECTRONICS,2025,2,2025-02-11,F,Chennai,West Bengal,500,null,3,1,null,3,500,null,null
P203,Sony Headphones,C0360,Rohan Sharma,FASHION,2025,3,2025-03-31,M,Hyderabad,Karnataka,757,11519,1,1,11519,1,757,11519.00,11519.00
P210,Air Conditioner,C0813,Karan Singh,ELECTRONICS,2025,1,2025-01-07,F,Chennai,Karnataka,null,58551,1,1,58551,1,null,58551.00,58551.00
P210,Air Conditioner,C0225,Sneha Iyer,FASHION,2025,1,2025-01-10,F,Kolkata,Rajasthan,1495,null,2,1,null,2,1495,null,null
P205,Levi Jeans,C0748,Rohan Malhotra,ELECTRONICS,2025,1,2025-01-23,F,Chennai,Delhi,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0017,null,ELECTRONICS,2025,1,2025-01-14,null,null,null,null,79763.40000000001,2,1,79763.40000000001,2,null,44313.00,44313.00
P203,Sony Headphones,C0132,Arjun Verma,FASHION,2025,2,2025-02-07,F,Hyderabad,Delhi,762,169116.15,3,1,169116.15,3,762,59339.00,59339.00
P206,HP Laptop,C0230,Amit Sharma,ELECTRONICS,2025,2,2025-02-18,M,Pune,Tamil Nadu,null,125737.2,2,1,125737.2,2,null,69854.00,69854.00
P202,Samsung TV,C0694,Rahul Verma,ELECTRONICS,2025,1,2025-01-02,F,Mumbai,Uttar Pradesh,1779,11602.800000000001,1,1,11602.800000000001,1,1779,12892.00,12892.00
P202,Samsung TV,C0889,Amit Rao,ELECTRONICS,2025,2,2025-02-11,M,Mumbai,Karnataka,null,99446,2,1,99446,2,null,52340.00,52340.00
P205,Levi Jeans,C0169,Pooja Mehta,FASHION,2025,3,2025-03-30,F,Mumbai,Telangana,1282,null,1,1,null,1,1282,null,null
P204,Nike Shoes,C0941,Amit Rao,HOME & LIVING,2025,2,2025-02-19,M,Mumbai,Karnataka,null,53251.200000000004,1,1,53251.200000000004,1,null,59168.00,59168.00
P203,Sony Headphones,null,null,HOME & LIVING,2025,3,2025-03-31,null,null,null,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0964,Amit Mehta,HOME & LIVING,2025,2,2025-02-18,M,Mumbai,Delhi,1832,null,2,1,null,2,1832,null,null
P204,Nike Shoes,C0041,null,ELECTRONICS,2025,3,2025-03-14,null,null,null,null,123414,3,1,123414,3,null,41138.00,41138.00
P205,Levi Jeans,C0382,null,FASHION,2025,3,2025-03-03,null,null,null,null,null,3,1,null,3,null,null,null
P202,Samsung TV,C0964,Amit Mehta,ELECTRONICS,2025,2,2025-02-23,M,Mumbai,Delhi,1832,184153.5,3,1,184153.5,3,1832,68205.00,68205.00
P207,Microwave Oven,C0763,Meena Rao,ELECTRONICS,2025,3,2025-03-10,F,Lucknow,West Bengal,null,64200,3,1,64200,3,null,21400.00,21400.00
P208,Refrigerator,C0272,Anjali Verma,HOME & LIVING,2025,1,2025-01-30,M,Delhi,Delhi,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0514,Karan Iyer,HOME & LIVING,2025,3,2025-03-23,F,Delhi,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0520,Anjali Iyer,ELECTRONICS,2025,1,2025-01-08,F,Hyderabad,Karnataka,223,1420,1,1,1420,1,223,1420.00,1420.00
P207,Microwave Oven,C0523,Meena Sharma,ELECTRONICS,2025,3,2025-03-13,F,Jaipur,Tamil Nadu,1408,38927,1,1,38927,1,1408,38927.00,38927.00
P201,iPhone 15,C0814,Arjun Singh,HOME & LIVING,2025,1,2025-01-27,F,Chennai,Telangana,null,12536.1,1,1,12536.1,1,null,13929.00,13929.00
P205,Levi Jeans,C0846,Meena Rao,HOME & LIVING,2025,2,2025-02-28,F,Chennai,West Bengal,null,null,3,1,null,3,null,null,null
P201,iPhone 15,C0130,Rahul Rao,FASHION,2025,2,2025-02-15,F,Lucknow,West Bengal,1895,null,1,1,null,1,1895,null,null
P205,Levi Jeans,C0802,Pooja Iyer,ELECTRONICS,2025,1,2025-01-11,F,Pune,Telangana,null,null,1,1,null,1,null,null,null
P201,iPhone 15,C0853,Meena Kapoor,ELECTRONICS,2025,3,2025-03-06,F,Kolkata,Telangana,1645,null,3,1,null,3,1645,null,null
P204,Nike Shoes,C0035,Arjun Rao,ELECTRONICS,2025,1,2025-01-21,F,Bangalore,West Bengal,1099,24540.399999999998,1,1,24540.399999999998,1,1099,25832.00,25832.00
P209,Office Chair,C0416,Meena Kapoor,HOME & LIVING,2025,3,2025-03-19,M,Lucknow,Rajasthan,1943,null,2,1,null,2,1943,null,null
P203,Sony Headphones,C0515,Anjali Sharma,ELECTRONICS,2025,1,2025-01-08,M,Delhi,West Bengal,252,null,3,1,null,3,252,null,null
P206,HP Laptop,C0522,Pooja Verma,HOME & LIVING,2025,3,2025-03-15,F,Hyderabad,Uttar Pradesh,null,53457,1,1,53457,1,null,53457.00,53457.00
P208,Refrigerator,C0524,Sneha Sharma,HOME & LIVING,2025,3,2025-03-19,M,Delhi,Tamil Nadu,null,null,1,1,null,1,null,null,null
P206,HP Laptop,C0830,Amit Mehta,HOME & LIVING,2025,2,2025-02-25,M,Hyderabad,Rajasthan,1162,116048,2,1,116048,2,1162,58024.00,58024.00
P210,Air Conditioner,C0918,Pooja Iyer,FASHION,2025,2,2025-02-10,F,Jaipur,Uttar Pradesh,1653,144287.9,2,1,144287.9,2,1653,75941.00,75941.00
P204,Nike Shoes,C0909,Anjali Mehta,FASHION,2025,1,2025-01-07,M,Jaipur,Karnataka,1765,null,1,1,null,1,1765,null,null
P202,Samsung TV,C0819,Pooja Malhotra,ELECTRONICS,2025,2,2025-02-07,M,Bangalore,Maharashtra,null,null,3,1,null,3,null,null,null
P203,Sony Headphones,C0758,Amit Sharma,ELECTRONICS,2025,2,2025-02-28,M,Delhi,Karnataka,null,null,2,1,null,2,null,null,null
P209,Office Chair,C0890,Amit Rao,ELECTRONICS,2025,1,2025-01-30,M,Lucknow,Delhi,1671,null,2,1,null,2,1671,null,null
P202,Samsung TV,C0660,Pooja Sharma,HOME & LIVING,2025,3,2025-03-04,F,Kolkata,Telangana,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0425,Rahul Singh,FASHION,2025,3,2025-03-15,M,Chennai,Maharashtra,null,1425.95,1,1,1425.95,1,null,1501.00,1501.00
P202,Samsung TV,C0535,Anjali Malhotra,HOME & LIVING,2025,2,2025-02-03,F,Chennai,West Bengal,797,null,1,1,null,1,797,null,null
P209,Office Chair,C0716,Rahul Verma,ELECTRONICS,2025,2,2025-02-23,F,Bangalore,Uttar Pradesh,null,3754.3999999999996,2,1,3754.3999999999996,2,null,1976.00,1976.00
P207,Microwave Oven,C0456,Rohan Kapoor,FASHION,2025,1,2025-01-10,F,Pune,West Bengal,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0269,Neha Singh,FASHION,2025,3,2025-03-17,F,Mumbai,Tamil Nadu,null,null,1,1,null,1,null,null,null
P207,Microwave Oven,C0187,Arjun Verma,HOME & LIVING,2025,2,2025-02-05,M,Kolkata,Rajasthan,668,6714,1,1,6714,1,668,7460.00,7460.00
P205,Levi Jeans,C0418,Sneha Rao,FASHION,2025,1,2025-01-17,M,Chennai,West Bengal,null,7056.599999999999,2,1,7056.599999999999,2,null,3714.00,3714.00
P204,Nike Shoes,C0656,Pooja Mehta,HOME & LIVING,2025,1,2025-01-05,M,Mumbai,Maharashtra,null,134678.7,3,1,134678.7,3,null,49881.00,49881.00
P204,Nike Shoes,C0239,Rohan Iyer,ELECTRONICS,2025,3,2025-03-04,M,Jaipur,Maharashtra,null,13081,1,1,13081,1,null,13081.00,13081.00
P203,Sony Headphones,C0564,null,ELECTRONICS,2025,2,2025-02-28,null,null,null,null,18343,1,1,18343,1,null,18343.00,18343.00
P204,Nike Shoes,C0187,Arjun Verma,HOME & LIVING,2025,3,2025-03-19,M,Kolkata,Rajasthan,668,22285,1,1,22285,1,668,22285.00,22285.00
